DHID,FROM,TO,X,Y,Z,RASH,RFSI,ASEAM
A17,0,0.2,607.8,2700,1988.5,,,
A17,0.2,10.8,607.8,2700,1983.1,,,3L1
A17,10.8,12,607.8,2700,1977.2,,,
A20,0,0.1,609.9,1877.1,2031.95,,,
A20,0.1,11.4,609.9,1877.1,2026.25,16.1,0.1,3L1
A20,11.4,11.54,609.9,1877.1,2020.53,,,
A22,0,0.1,626.9,2965.4,1947.95,,,
A22,0.1,12.8,626.9,2965.4,1941.55,16.1,0.1,3L1
A22,12.8,12.9,626.9,2965.4,1935.15,,,
D301,0,31.3,251.67,2399.2,2180.79,,,
D301,31.3,32.7,243.28,2398.46,2166.77,,,6L
D301,32.7,92.7,227.53,2397.09,2140.46,,,
D301,92.7,94.6,211.65,2395.7,2113.93,22.1,6,7R
D301,94.6,96,210.8,2395.62,2112.51,,,7R
D301,96,101.1,209.14,2395.48,2109.73,22.1,6,7R
D301,101.1,106.2,206.52,2395.25,2105.35,,,
D301,106.2,108.2,204.7,2395.09,2102.31,31.1,3,7L
D301,108.2,122,200.64,2394.73,2095.54,,,
D301,122,124,196.59,2394.38,2088.77,14.5,6.5,8M
D301,124,165.1,185.53,2393.41,2070.3,,,
D301,165.1,186.5,169.5,2392.01,2043.51,10.7,2,8R
D301,186.5,199,160.8,2391.25,2028.98,,,
D302,0,10,958.7,1921.5,1916,,,
D302,10,12,958.7,1921.5,1910,6.8,0.1,K4
D302,12,44.2,958.7,1921.5,1892.9,,,
D302,44.2,45.3,958.7,1921.5,1876.25,11.5,7.5,3UB
D302,45.3,46.5,958.7,1921.5,1875.1,,,3UB
D302,46.5,47.5,958.7,1921.5,1874,11.5,7.5,3UB
D302,47.5,52.2,958.7,1921.5,1871.15,,,
D302,52.2,55.3,958.7,1921.5,1867.25,14.2,5,3UA
D302,55.3,95,958.7,1921.5,1845.85,,,
D302,95,98,958.7,1921.5,1824.5,,,3L2
D302,98,102.2,958.7,1921.5,1820.9,13.1,7.5,3L1
D302,102.2,116.6,958.7,1921.5,1811.6,,,
D302,116.6,121.1,958.7,1921.5,1802.15,16.3,7.5,3LA
D302,121.1,133.4,958.7,1921.5,1793.75,,,
D302,133.4,135,958.7,1921.5,1786.8,30.4,4.5,4U
D302,135,143.6,958.7,1921.5,1781.7,,,
D302,143.6,146.8,958.7,1921.5,1775.8,12.6,7,4R
D302,146.8,187.6,958.7,1921.5,1753.8,,,
D302,187.6,188.6,958.7,1921.5,1732.9,5.2,7,4L
D302,188.6,198.2,958.7,1921.5,1727.6,,,4L
D302,198.2,199.6,958.7,1921.5,1722.1,13.3,7,4L
D302,199.6,208.4,958.7,1921.5,1717,,,
D302,208.4,210.6,958.7,1921.5,1711.5,,,5M
D302,210.6,225.4,958.7,1921.5,1703,,,5M
D302,225.4,227.1,958.7,1921.5,1694.75,,,5M
D302,227.1,240.2,958.7,1921.5,1687.35,,,
D401,0,33.5,848,2265.1,1902.05,,,
D401,33.5,35,848,2265.1,1884.55,,,3UB
D401,35,37.5,848,2265.1,1882.55,,,
D401,37.5,40.7,848,2265.1,1879.7,,,3UA
D401,40.7,72.2,848,2265.1,1862.35,,,
D401,72.2,75.4,848,2265.1,1845,,,3L2
D401,75.4,81.1,848,2265.1,1840.55,33.4,3,3L1
D401,81.1,102.4,848,2265.1,1827.05,,,
D401,102.4,104.4,848,2265.1,1815.4,36.6,1.5,3LA
D401,104.4,120.8,848,2265.1,1806.2,,,
D401,120.8,130,848,2265.1,1793.4,13.3,7.5,4JG
D401,130,167.6,848,2265.1,1770,,,
D401,167.6,173.3,848,2265.1,1748.35,5.9,8.5,4L
D401,173.3,183,848,2265.1,1740.65,,,
D401,183,185.6,848,2265.1,1734.5,17.7,6.5,5M
D401,185.6,186.9,848,2265.1,1732.55,,,5M
D401,186.9,189.5,848,2265.1,1730.6,17.7,6.5,5M
D401,189.5,252,848,2265.1,1698.05,,,5M
D401,252,253,848,2265.1,1666.3,10.9,3.5,5M
D401,253,254,848,2265.1,1665.3,,,5M
D401,254,255.6,848,2265.1,1664,11.1,2,5M
D401,255.6,303.2,848,2265.1,1639.4,,,
D407,0,49.8,320.89,1950.16,2105.43,,,
D407,49.8,51.3,311.5,1955.58,2082.19,,,6L
D407,51.3,72.4,307.36,1957.97,2071.94,,,
D407,72.4,78.9,302.31,1960.89,2059.44,28.9,3,7R
D407,78.9,130.6,291.66,1967.03,2033.06,,,
D407,130.6,132.4,281.87,1972.69,2008.82,,,8M
D407,132.4,159,276.67,1975.69,1995.95,,,
D407,159,172.7,269.3,1979.95,1977.69,12.1,3,8R
D407,172.7,202.1,261.41,1984.5,1958.16,,,
D407,202.1,205.7,255.37,1987.99,1943.2,21.2,4.5,9L
D407,205.7,240,248.44,1991.99,1926.03,,,
D407,240,245,241.25,1996.14,1908.22,13.4,5,10B
D407,245,258.1,237.93,1998.05,1900.02,,,
D407,258.1,261.5,234.91,1999.8,1892.54,17.6,4.5,10A
D407,261.5,283.9,230.19,2002.52,1880.85,,,
D407,283.9,290.8,224.83,2005.62,1867.57,14.6,3.5,10B
D407,290.8,298,222.25,2007.11,1861.18,,,
D407,298,300.8,220.42,2008.17,1856.65,22.5,3,10A
D407,300.8,349,211.09,2013.55,1833.54,,,
D410,0,34.3,1008.8,2926.5,1818.35,,,
D410,34.3,35.3,1008.8,2926.5,1800.7,,,GA
D410,35.3,55.8,1008.8,2926.5,1789.95,,,
D410,55.8,62.5,1008.8,2926.5,1776.35,7.1,8,K4
D410,62.5,76.8,1008.8,2926.5,1765.85,,,
D410,76.8,77.5,1008.8,2926.5,1758.35,,,3UB
D410,77.5,82.5,1008.8,2926.5,1755.5,,,
D410,82.5,83.1,1008.8,2926.5,1752.7,,,3UA
D410,83.1,122.9,1008.8,2926.5,1732.5,,,
D410,122.9,125.2,1008.8,2926.5,1711.45,,,3L2
D410,125.2,129.4,1008.8,2926.5,1708.2,22.8,6.5,3L1
D410,129.4,146.2,1008.8,2926.5,1697.7,,,
D410,146.2,147.5,1008.8,2926.5,1688.65,,,3LA
D410,147.5,187.1,1008.8,2926.5,1668.2,,,
D410,187.1,204.8,1008.8,2926.5,1639.55,6.7,8,4JG
D410,204.8,285.9,1008.8,2926.5,1590.15,,,
D410,285.9,287.1,1008.8,2926.5,1549,27.3,5.5,4L
D410,287.1,305.9,1008.8,2926.5,1539,,,
D410,305.9,312.7,1008.8,2926.5,1526.2,13.6,7,R4U
D410,312.7,329.2,1008.8,2926.5,1514.55,,,R4U
D410,329.2,332,1008.8,2926.5,1504.9,13.6,7,R4U
D410,332,376.8,1008.8,2926.5,1481.1,,,
D410,376.8,378.2,1008.8,2926.5,1458,20.2,4,5M
D410,378.2,424.5,1008.8,2926.5,1434.15,,,
D413,0,13.1,890.7,2552.3,1879.65,,,CO
D413,13.1,13.8,890.7,2552.3,1872.75,,,CO
D413,13.8,27.3,890.7,2552.3,1865.65,,,CO
D413,27.3,31.8,890.7,2552.3,1856.65,,,CO
D413,31.8,40.8,890.7,2552.3,1849.9,,,CO
D413,40.8,42.6,890.7,2552.3,1844.5,17.4,0.5,CO
D413,42.6,53,890.7,2552.3,1838.4,,,CO
D413,53,54.5,890.7,2552.3,1832.45,27.9,3,CO
D413,54.5,62.5,890.7,2552.3,1827.7,,,CO
D413,62.5,63.2,890.7,2552.3,1823.35,,,CO
D413,63.2,105.2,890.7,2552.3,1802,,,CO
D413,105.2,108.5,890.7,2552.3,1779.35,,,CO
D413,108.5,112.5,890.7,2552.3,1775.7,26.9,5.5,CO
D413,112.5,145.8,890.7,2552.3,1757.05,,,CO
D413,145.8,159.6,890.7,2552.3,1733.5,8.8,7.5,CO
D413,159.6,186.2,890.7,2552.3,1713.3,,,CO
D413,186.2,187.4,890.7,2552.3,1699.4,,,CO
D413,187.4,190.8,890.7,2552.3,1697.1,,,CO
D413,190.8,192.7,890.7,2552.3,1694.45,,,CO
D413,192.7,218.5,890.7,2552.3,1680.6,,,CO
D413,218.5,231.7,890.7,2552.3,1661.1,16.5,0.5,CO
D413,231.7,283.3,890.7,2552.3,1628.7,,,CO
D413,283.3,285.9,890.7,2552.3,1601.6,5.6,8,CO
D413,285.9,292.3,890.7,2552.3,1597.1,,,CO
D413,292.3,293.7,890.7,2552.3,1593.2,,,CO
D413,293.7,442.1,890.7,2552.3,1518.3,,,CO
D414,0,29.6,1163.1,2335,1808.9,,,
D414,29.6,31.2,1163.1,2335,1793.3,,,2U
D414,31.2,34.3,1163.1,2335,1790.95,,,
D414,34.3,35.2,1163.1,2335,1788.95,,,2L
D414,35.2,51,1163.1,2335,1780.6,,,
D414,51,52.8,1163.1,2335,1771.8,,,3UB
D414,52.8,60.3,1163.1,2335,1767.15,,,
D414,60.3,61.1,1163.1,2335,1763,,,3UA
D414,61.1,93,1163.1,2335,1746.65,,,
D414,93,96,1163.1,2335,1729.2,5,7.5,3L2
D414,96,97,1163.1,2335,1727.2,,,
D414,97,100,1163.1,2335,1725.2,24,6,3L1
D414,100,110,1163.1,2335,1718.7,,,
D414,110,112.9,1163.1,2335,1712.25,17.8,5,3LA
D414,112.9,153.2,1163.1,2335,1690.65,,,
D414,153.2,155.8,1163.1,2335,1669.2,,,4U
D414,155.8,160.1,1163.1,2335,1665.75,,,4U
D414,160.1,162.7,1163.1,2335,1662.3,,,4U
D414,162.7,186,1163.1,2335,1649.35,,,
D414,186,188.8,1163.1,2335,1636.3,,,4R
D414,188.8,259.2,1163.1,2335,1599.7,,,
D414,259.2,260.5,1163.1,2335,1563.85,21.8,5.5,5M
D414,260.5,261.6,1163.1,2335,1562.65,,,5M
D414,261.6,263,1163.1,2335,1561.4,,,5M
D414,263,307.7,1163.1,2335,1538.35,,,5M
D414,307.7,309.1,1163.1,2335,1515.3,,,5M
D414,309.1,310.6,1163.1,2335,1513.85,,,5M
D414,310.6,312,1163.1,2335,1512.4,24.4,1.5,5M
D414,312,335.3,1163.1,2335,1500.05,,,
D416,0,70.7,433.7,2776.8,2034.03,,,
D416,70.7,72.3,417.86,2776.8,2001.54,,,5M
D416,72.3,122.3,406.55,2776.8,1978.35,,,
D416,122.3,123.3,395.37,2776.8,1955.43,7,8.5,6L
D416,123.3,162,386.67,2776.8,1937.59,,,
D416,162,170,376.43,2776.8,1916.6,20.7,6.5,7R
D416,170,172,374.24,2776.8,1912.11,,,
D416,172,177,372.7,2776.8,1908.96,18.8,4,7L
D416,177,178.5,371.28,2776.8,1906.04,,,
D416,178.5,180.7,370.47,2776.8,1904.38,15.1,4,8M
D416,180.7,209.5,363.67,2776.8,1890.45,,,
D416,209.5,221.1,354.82,2776.8,1872.29,11.1,2,8R
D416,221.1,260.7,343.6,2776.8,1849.28,,,
D416,260.7,262.3,334.57,2776.8,1830.77,13.2,6,9L
D416,262.3,299.3,326.11,2776.8,1813.42,,,
D416,299.3,305.3,316.68,2776.8,1794.09,21.3,2,10B
D416,305.3,363.1,302.7,2776.8,1765.42,,,10B
D416,363.1,369,288.73,2776.8,1736.8,16.1,7,10B
D416,369,372.7,286.63,2776.8,1732.48,,,
D416,372.7,376.7,284.94,2776.8,1729.02,15,3.5,10R
D416,376.7,379,283.56,2776.8,1726.19,,,10R
D416,379,384.6,281.83,2776.8,1722.64,9.5,8,10R
D416,384.6,387.1,280.05,2776.8,1719,,,
D416,387.1,390.5,278.76,2776.8,1716.35,14.9,4.5,10A
D416,390.5,490,256.21,2776.8,1670.11,,,
D419,0,4.9,1065.8,1808.6,1912.05,,,
D419,4.9,6.9,1065.8,1808.6,1908.6,,,A
D419,6.9,26.3,1065.8,1808.6,1897.9,,,
D419,26.3,26.8,1065.8,1808.6,1887.95,,,GA
D419,26.8,29,1065.8,1808.6,1886.6,,,GA
D419,29,30,1065.8,1808.6,1885,,,GA
D419,30,37.4,1065.8,1808.6,1880.8,,,
D419,37.4,38.8,1065.8,1808.6,1876.4,,,K4
D419,38.8,61,1065.8,1808.6,1864.6,,,
D419,61,61.7,1065.8,1808.6,1853.15,,,CO
D419,61.7,62.7,1065.8,1808.6,1852.3,,,
D419,62.7,63.4,1065.8,1808.6,1851.45,,,CO
D419,63.4,66.1,1065.8,1808.6,1849.75,,,
D419,66.1,69,1065.8,1808.6,1846.95,,,CO
D419,69,101,1065.8,1808.6,1829.5,,,
D419,101,103.5,1065.8,1808.6,1812.25,,,3UA
D419,103.5,141.3,1065.8,1808.6,1792.1,,,
D419,141.3,144.1,1065.8,1808.6,1771.8,,,3L2
D419,144.1,147,1065.8,1808.6,1768.95,21.5,7.5,3L1
D419,147,159.9,1065.8,1808.6,1761.05,,,
D419,159.9,162,1065.8,1808.6,1753.55,9,8,3LA
D419,162,221,1065.8,1808.6,1723,,,
D419,221,222.8,1065.8,1808.6,1692.6,20.4,7,4L
D419,222.8,229.8,1065.8,1808.6,1688.2,,,
D419,229.8,233,1065.8,1808.6,1683.1,25.7,4,5M
D419,233,249.5,1065.8,1808.6,1673.25,,,5M
D419,249.5,249.8,1065.8,1808.6,1664.85,,,5M
D419,249.8,276,1065.8,1808.6,1651.6,,,
D420,0,25.3,1213.6,2905.7,1735.95,,,
D420,25.3,30.8,1213.6,2905.7,1720.55,,,K4
D420,30.8,43.3,1213.6,2905.7,1711.55,,,
D420,43.3,44.8,1213.6,2905.7,1704.55,,,3UB
D420,44.8,47,1213.6,2905.7,1702.7,,,3UB
D420,47,48.5,1213.6,2905.7,1700.85,,,3UB
D420,48.5,104.6,1213.6,2905.7,1672.05,,,
D420,104.6,110,1213.6,2905.7,1641.3,9.8,8,3L1
D420,110,123.3,1213.6,2905.7,1631.95,,,
D420,123.3,124.7,1213.6,2905.7,1624.6,16.8,6.5,3LA
D420,124.7,165,1213.6,2905.7,1603.75,,,
D420,165,170.8,1213.6,2905.7,1580.7,25.5,6.5,4JG
D420,170.8,204.8,1213.6,2905.7,1560.8,,,
D420,204.8,211,1213.6,2905.7,1540.7,9.3,8.5,R4U
D420,211,227.4,1213.6,2905.7,1529.4,,,R4U
D420,227.4,228.6,1213.6,2905.7,1520.6,,,R4U
D420,228.6,268.7,1213.6,2905.7,1499.95,,,
D424,0,33.8,1015.9,2242.8,1859.6,,,
D424,33.8,36.2,1015.9,2242.8,1841.5,,,2U
D424,36.2,41.7,1015.9,2242.8,1837.55,,,
D424,41.7,42.6,1015.9,2242.8,1834.35,,,2L
D424,42.6,56.2,1015.9,2242.8,1827.1,,,
D424,56.2,59,1015.9,2242.8,1818.9,,,3UB
D424,59,68.6,1015.9,2242.8,1812.7,,,
D424,68.6,69.9,1015.9,2242.8,1807.25,,,3UA
D424,69.9,71.1,1015.9,2242.8,1806,,,3UA
D424,71.1,72.3,1015.9,2242.8,1804.8,,,3UA
D424,72.3,111.1,1015.9,2242.8,1784.8,,,
D424,111.1,115.8,1015.9,2242.8,1763.05,3.6,8.5,3L1
D424,115.8,162,1015.9,2242.8,1737.6,,,
D424,162,166.8,1015.9,2242.8,1712.1,29.2,5.5,4U
D424,166.8,181.5,1015.9,2242.8,1702.35,,,
D424,181.5,185.8,1015.9,2242.8,1692.85,16.8,7.5,4R
D424,185.8,189.4,1015.9,2242.8,1688.9,,,4R
D424,189.4,190.4,1015.9,2242.8,1686.6,,,4R
D424,190.4,224,1015.9,2242.8,1669.3,,,
D424,224,226,1015.9,2242.8,1651.5,30.8,5.5,4L
D424,226,244.2,1015.9,2242.8,1641.4,,,4L
D424,244.2,248.5,1015.9,2242.8,1630.15,9.3,8,4L
D424,248.5,280.3,1015.9,2242.8,1612.1,,,
D424,280.3,282.8,1015.9,2242.8,1594.95,20.1,1.5,R4U
D424,282.8,283.8,1015.9,2242.8,1593.2,,,R4U
D424,283.8,286.2,1015.9,2242.8,1591.5,20.1,1.5,R4U
D424,286.2,361.1,1015.9,2242.8,1552.85,,,
D424,361.1,363.8,1015.9,2242.8,1514.05,,,5M
D424,363.8,393,1015.9,2242.8,1498.1,,,
D428,0,46.5,783.7,2260.8,1914.55,,,
D428,46.5,48.1,783.7,2260.8,1890.5,,,3L2
D428,48.1,49.1,783.7,2260.8,1889.2,,,3L2
D428,49.1,50.7,783.7,2260.8,1887.9,,,3L2
D428,50.7,56,783.7,2260.8,1884.45,,,3L1
D428,56,75.3,783.7,2260.8,1872.15,,,
D428,75.3,77,783.7,2260.8,1861.65,,,3LA
D428,77,105.9,783.7,2260.8,1846.35,,,
D428,105.9,109.3,783.7,2260.8,1830.2,9.5,8,4JG
D428,109.3,110.3,783.7,2260.8,1828,,,4JG
D428,110.3,113.7,783.7,2260.8,1825.8,9.5,8,4JG
D428,113.7,150.9,783.7,2260.8,1805.5,,,
D428,150.9,151.8,783.7,2260.8,1786.45,,,4L
D428,151.8,167.6,783.7,2260.8,1778.1,,,
D428,167.6,169.5,783.7,2260.8,1769.25,,,5M
D428,169.5,230.5,783.7,2260.8,1737.8,,,5M
D428,230.5,231.3,783.7,2260.8,1706.9,34.2,0.5,5M
D428,231.3,233.2,783.7,2260.8,1705.55,,,5M
D428,233.2,234.5,783.7,2260.8,1703.95,10.5,1,5M
D428,234.5,282.5,783.7,2260.8,1679.3,,,
D428,282.5,285.5,783.7,2260.8,1653.8,16.2,6.5,6L
D428,285.5,333.6,783.7,2260.8,1628.25,,,
D428,333.6,341.6,783.7,2260.8,1600.2,22.8,4,7R
D428,341.6,362.6,783.7,2260.8,1585.7,,,7R
D428,362.6,376.9,783.7,2260.8,1568.05,27.6,5.5,7R
D428,376.9,394.8,783.7,2260.8,1551.95,,,
D428,394.8,397.2,783.7,2260.8,1541.8,13.8,7,8M
D428,397.2,424.4,783.7,2260.8,1527,,,
D428,424.4,444.9,783.7,2260.8,1503.15,15.1,3.5,8R
D428,444.9,612.1,783.7,2260.8,1409.3,,,
D428,612.1,613.6,783.7,2260.8,1324.95,25.1,1,9L
D428,613.6,650.6,783.7,2260.8,1305.7,,,
D428,650.6,654.7,783.7,2260.8,1285.15,13.1,7,10B
D428,654.7,656.8,783.7,2260.8,1282.05,,,
D428,656.8,660.9,783.7,2260.8,1278.95,16.6,5.5,10A
D428,660.9,663,783.7,2260.8,1275.85,,,
D431,0,19.7,934.3,2930.2,1832.65,,,
D431,19.7,21,934.3,2930.2,1822.15,,,GA
D431,21,30.7,934.3,2930.2,1816.65,,,
D431,30.7,37.7,934.3,2930.2,1808.3,,,K4
D431,37.7,56,934.3,2930.2,1795.65,,,
D431,56,57,934.3,2930.2,1786,,,3UB
D431,57,61.8,934.3,2930.2,1783.1,,,
D431,61.8,62.8,934.3,2930.2,1780.2,,,3UA
D431,62.8,106.5,934.3,2930.2,1757.85,,,
D431,106.5,108.9,934.3,2930.2,1734.8,,,3L2
D431,108.9,112.8,934.3,2930.2,1731.65,29.5,6.5,3L1
D431,112.8,130,934.3,2930.2,1721.1,,,
D431,130,131.8,934.3,2930.2,1711.6,,,3LA
D431,131.8,173.2,934.3,2930.2,1690,,,
D431,173.2,186.6,934.3,2930.2,1662.6,8.4,7.5,4JG
D431,186.6,256.4,934.3,2930.2,1621,,,
D431,256.4,259.3,934.3,2930.2,1584.65,4.3,7.5,4L
D431,259.3,373,934.3,2930.2,1526.35,,,
D431,373,374.5,934.3,2930.2,1468.75,6.2,8,5M
D431,374.5,423.6,934.3,2930.2,1443.45,,,
D445,0,130.1,333.91,2184.92,2110.71,,,
D445,130.1,131.3,301.11,2178.49,2054.2,14.9,,6L
D445,131.3,149.4,296.29,2177.55,2045.89,,,
D445,149.4,150,291.62,2176.63,2037.85,21.2,,7R
D445,150,156.2,289.93,2176.32,2034.91,21.2,,7R
D445,156.2,205.3,276.21,2173.8,2011.04,,,
D445,205.3,207.4,263.61,2171.32,1988.9,13.1,,8M
D445,207.4,227.4,258.3,2170.07,1979.29,,,
D445,227.4,241.8,250.03,2168.11,1964.33,12.2,,8R
D445,241.8,270.3,239.78,2165.62,1945.66,,,
D445,270.3,275.3,231.9,2163.57,1931.02,23.2,,9L
D445,275.3,308.8,222.84,2161.21,1914.2,,,
D445,308.8,314.2,214,2158.4,1897.11,20.3,,10B
D445,314.2,326,210.19,2157.03,1889.52,,,
D445,326,328.7,206.97,2155.87,1883.13,12.2,,10R
D445,328.7,349.5,201.77,2154,1872.76,,,
D445,349.5,350,197.05,2152.3,1863.37,13.9,,10A
D445,350,360.5,194.62,2151.51,1858.5,13.9,,10A
D445,360.5,384,187.13,2149.07,1843.43,,,
D446,0,50.1,265.12,2598.17,2127.97,,,
D446,50.1,53.7,252.18,2599.09,2104.46,14.3,,6L
D446,53.7,92.9,241.93,2599.86,2085.7,,,
D446,92.9,100,231.21,2600.81,2065.2,12.2,,7R
D446,100,105.6,228.3,2600.97,2059.56,12.2,,7R
D446,105.6,108,226.5,2600.97,2055.99,,,
D446,108,111.9,225.08,2600.98,2053.17,18,,7L
D446,111.9,118.6,222.69,2600.99,2048.44,,,
D446,118.6,120,220.86,2601,2044.83,14.6,,8M
D446,120,120.2,220.51,2601.01,2044.11,14.6,,8M
D446,120.2,142.2,215.64,2601.13,2034.14,,,
D446,142.2,150,209.11,2601.31,2020.75,,,8R
D446,150,154,206.55,2601.39,2015.43,,,8R
D446,154,193.6,197.32,2601.91,1995.69,,,
D446,193.6,196.5,188.46,2602.58,1976.39,14.1,,9L
D446,196.5,237.4,179.43,2603.41,1956.45,,,
D446,237.4,242.9,169.97,2604.2,1935.28,21.9,,10B
D446,242.9,245.2,168.39,2604.33,1931.72,,,
D446,245.2,246.7,167.61,2604.4,1929.99,11.5,,10R
D446,246.7,254.9,165.66,2604.57,1925.55,,,
D446,254.9,259.6,163.17,2604.86,1919.61,15.2,,10A
D446,259.6,290,156.42,2605.65,1903.43,,,
D447,0,9,1066,2616.2,1835.8,,,CO
D447,9,9.8,1066,2616.2,1830.9,,,CO
D447,9.8,12.4,1066,2616.2,1829.2,,,CO
D447,12.4,15.2,1066,2616.2,1826.5,,,CO
D447,15.2,35.6,1066,2616.2,1814.9,,,CO
D447,35.6,36.4,1066,2616.2,1804.3,,,CO
D447,36.4,39.3,1066,2616.2,1802.45,,,CO
D447,39.3,39.8,1066,2616.2,1800.75,,,CO
D447,39.8,50.6,1066,2616.2,1795.1,,,CO
D447,50.6,54.4,1066,2616.2,1787.8,15.8,,CO
D447,54.4,57.1,1066,2616.2,1784.55,,,CO
D447,57.1,58.3,1066,2616.2,1782.6,17.9,,CO
D447,58.3,59.1,1066,2616.2,1781.6,,,CO
D447,59.1,60.3,1066,2616.2,1780.6,17.9,,CO
D447,60.3,80.4,1066,2616.2,1769.95,,,CO
D447,80.4,81.7,1066,2616.2,1759.25,11.5,,CO
D447,81.7,84.1,1066,2616.2,1757.4,,,CO
D447,84.1,84.9,1066,2616.2,1755.8,,,CO
D447,84.9,150.6,1066,2616.2,1722.55,,,CO
D447,150.6,151.1,1066,2616.2,1689.45,,,CO
D447,151.1,152.1,1066,2616.2,1688.7,,,CO
D447,152.1,152.6,1066,2616.2,1687.95,,,CO
D447,152.6,181.3,1066,2616.2,1673.35,,,CO
D447,181.3,197,1066,2616.2,1651.15,,,CO
D447,197,249.3,1066,2616.2,1617.15,,,CO
D447,249.3,254.4,1066,2616.2,1588.45,6.9,,CO
D447,254.4,259.5,1066,2616.2,1583.35,,,CO
D447,259.5,265,1066,2616.2,1578.05,9.4,,R4U
D447,265,274.2,1066,2616.2,1570.7,,,R4U
D447,274.2,276.2,1066,2616.2,1565.1,13.5,,R4U
D447,276.2,316.4,1066,2616.2,1544,,,
D447,316.4,318.5,1066,2616.2,1522.85,6.2,,5M
D447,318.5,401.5,1066,2616.2,1480.3,,,
D448,0,13.3,985,2083.3,1886.25,,,
D448,13.3,15.8,985,2083.3,1878.35,,,K4
D448,15.8,46.2,985,2083.3,1861.9,,,
D448,46.2,47.3,985,2083.3,1846.15,,,3UB
D448,47.3,55.5,985,2083.3,1841.5,,,
D448,55.5,56.5,985,2083.3,1836.9,,,3UA
D448,56.5,58.5,985,2083.3,1835.4,,,3UA
D448,58.5,59.4,985,2083.3,1833.95,,,3UA
D448,59.4,98.3,985,2083.3,1814.05,,,
D448,98.3,101.4,985,2083.3,1793.05,,,3L2
D448,101.4,106,985,2083.3,1789.2,14.8,,3L1
D448,106,117,985,2083.3,1781.4,,,
D448,117,120,985,2083.3,1774.4,13.6,,3LA
D448,120,140,985,2083.3,1762.9,,,
D448,140,146.3,985,2083.3,1749.75,14.9,,4U
D448,146.3,150.3,985,2083.3,1744.6,,,4U
D448,150.3,155,985,2083.3,1740.25,17.8,,4U
D448,155,167,985,2083.3,1731.9,,,
D448,167,170,985,2083.3,1724.4,29,,4R
D448,170,201.8,985,2083.3,1707,,,
D448,201.8,202.6,985,2083.3,1690.7,16.5,,4L
D448,202.6,210,985,2083.3,1686.6,,,4L
D448,210,211.5,985,2083.3,1682.15,,,4L
D448,211.5,230,985,2083.3,1672.15,,,
D448,230,231.9,985,2083.3,1661.95,,,5M
D448,231.9,234,985,2083.3,1659.95,,,5M
D448,234,235.8,985,2083.3,1658,,,5M
D448,235.8,255,985,2083.3,1647.5,,,5M
D448,255,255.8,985,2083.3,1637.5,,,5M
D448,255.8,279.8,985,2083.3,1625.1,,,
D454,0,31.8,1049.8,3082.9,1773.4,,,
D454,31.8,38,1049.8,3082.9,1754.4,,,K4
D454,38,52.4,1049.8,3082.9,1744.1,,,
D454,52.4,53,1049.8,3082.9,1736.6,,,3UB
D454,53,62.6,1049.8,3082.9,1731.5,,,
D454,62.6,63.3,1049.8,3082.9,1726.35,,,3UA
D454,63.3,107.8,1049.8,3082.9,1703.75,,,
D454,107.8,108.9,1049.8,3082.9,1680.95,,,3L2
D454,108.9,111,1049.8,3082.9,1679.35,,,
D454,111,112,1049.8,3082.9,1677.8,27.5,6,3L1
D454,112,140.5,1049.8,3082.9,1663.05,,,
D454,140.5,142.2,1049.8,3082.9,1647.95,15.5,8,3LA
D454,142.2,237.2,1049.8,3082.9,1599.6,,,
D454,237.2,273.1,1049.8,3082.9,1534.15,20.2,6,R4U
D454,273.1,278,1049.8,3082.9,1513.75,,,
D455,0,18.5,1157.5,2736.1,1778.55,,,CO
D455,18.5,19.2,1157.5,2736.1,1768.95,,,CO
D455,19.2,22.4,1157.5,2736.1,1767,,,CO
D455,22.4,22.9,1157.5,2736.1,1765.15,,,CO
D455,22.9,40.6,1157.5,2736.1,1756.05,,,CO
D455,40.6,49.2,1157.5,2736.1,1742.9,9.4,7,K4
D455,49.2,73.1,1157.5,2736.1,1726.65,,,
D455,73.1,75.3,1157.5,2736.1,1713.6,28.9,3.5,3UB
D455,75.3,76.1,1157.5,2736.1,1712.1,,,
D455,76.1,78.2,1157.5,2736.1,1710.65,10.2,7.5,3UA
D455,78.2,135.3,1157.5,2736.1,1681.05,,,
D455,135.3,135.4,1157.5,2736.1,1652.45,,,3L2
D455,135.4,139.8,1157.5,2736.1,1650.2,8.6,7,3L1
D455,139.8,152.6,1157.5,2736.1,1641.6,,,
D455,152.6,153.6,1157.5,2736.1,1634.7,29.7,4.5,3LA
D455,153.6,154.8,1157.5,2736.1,1633.6,,,3LA
D455,154.8,155.9,1157.5,2736.1,1632.45,29.7,4.5,3LA
D455,155.9,190.8,1157.5,2736.1,1614.45,,,
D455,190.8,191.7,1157.5,2736.1,1596.55,35.2,4,4JG
D455,191.7,192.8,1157.5,2736.1,1595.55,,,4JG
D455,192.8,193.7,1157.5,2736.1,1594.55,35.2,4,4JG
D455,193.7,210.9,1157.5,2736.1,1585.5,,,
D455,210.9,211.4,1157.5,2736.1,1576.65,,,4L
D455,211.4,233.7,1157.5,2736.1,1565.25,,,
D455,233.7,238.1,1157.5,2736.1,1551.9,20.2,4,R4U
D455,238.1,240,1157.5,2736.1,1548.75,,,
D456,0,20.1,1172.2,2436,1815.65,,,
D456,20.1,24.4,1172.2,2436,1803.45,,,A
